kind,geoid,name,qualified_name,state,state_name,west,south,east,north
county,38085,Sioux,Sioux County,ND,North Dakota,-101.998734,45.943642,-100.506719,46.429294
county,38087,Slope,Slope County,ND,North Dakota,-104.046103,46.279781,-102.924547,46.630070
county,38089,Stark,Stark County,ND,North Dakota,-103.231656,46.629702,-102.095904,47.010418
county,38091,Steele,Steele County,ND,North Dakota,-97.986428,47.239018,-97.451512,47.672303
county,38093,Stutsman,Stutsman County,ND,North Dakota,-99.481292,46.628826,-98.438835,47.327197
county,38095,Towner,Towner County,ND,North Dakota,-99.525895,48.370414,-98.970300,48.999986
county,38097,Traill,Traill County,ND,North Dakota,-97.474228,47.237732,-96.828800,47.672201
county,38099,Walsh,Walsh County,ND,North Dakota,-98.318380,48.193678,-97.112231,48.543773
county,38101,Ward,Ward County,ND,North Dakota,-102.234046,47.847560,-100.970456,48.807200
county,38103,Wells,Wells County,ND,North Dakota,-100.069608,47.326975,-99.265710,47.847549
county,38105,Williams,Williams County,ND,North Dakota,-104.048212,47.955950,-102.827964,48.633911
county,39001,Adams,Adams County,OH,Ohio,-83.705314,38.596588,-83.267067,39.055197
county,39003,Allen,Allen County,OH,Ohio,-84.397374,40.643069,-83.879834,40.920429
county,39005,Ashland,Ashland County,OH,Ohio,-82.436916,40.555001,-82.125010,41.066007
county,39007,Ashtabula,Ashtabula County,OH,Ohio,-81.003126,41.498414,-80.519157,41.977164
county,39009,Athens,Athens County,OH,Ohio,-82.298476,39.180524,-81.721810,39.556574
county,39011,Auglaize,Auglaize County,OH,Ohio,-84.456180,40.354534,-83.880039,40.686080
county,39013,Belmont,Belmont County,OH,Ohio,-81.237316,39.849982,-80.702924,40.172694
county,39015,Brown,Brown County,OH,Ohio,-84.052670,38.639761,-83.673018,39.254096
county,39017,Butler,Butler County,OH,Ohio,-84.819451,39.292287,-84.331682,39.591024
county,39019,Carroll,Carroll County,OH,Ohio,-81.321659,40.424700,-80.860822,40.729147
county,39021,Champaign,Champaign County,OH,Ohio,-84.036069,40.010818,-83.494498,40.273459
county,39023,Clark,Clark County,OH,Ohio,-84.053713,39.768812,-83.512625,40.040182
county,39025,Clermont,Clermont County,OH,Ohio,-84.320028,38.770475,-83.989921,39.270860
county,39027,Clinton,Clinton County,OH,Ohio,-84.007454,39.222845,-83.576286,39.569402
county,39029,Columbiana,Columbiana County,OH,Ohio,-81.087391,40.582496,-80.518991,40.930200
county,39031,Coshocton,Coshocton County,OH,Ohio,-82.195911,40.150976,-81.616307,40.456382
county,39033,Crawford,Crawford County,OH,Ohio,-83.112737,40.702550,-82.724184,40.996943
county,39035,Cuyahoga,Cuyahoga County,OH,Ohio,-81.971262,41.275044,-81.374772,41.631348
county,39037,Darke,Darke County,OH,Ohio,-84.812433,39.916528,-84.425902,40.354259
county,39039,Defiance,Defiance County,OH,Ohio,-84.804063,41.165441,-84.227359,41.427810
county,39041,Delaware,Delaware County,OH,Ohio,-83.249591,40.125855,-82.744931,40.443989
county,39043,Erie,Erie County,OH,Ohio,-82.901930,41.283874,-82.342337,41.623860
county,39045,Fairfield,Fairfield County,OH,Ohio,-82.842953,39.554445,-82.366051,39.941162
county,39047,Fayette,Fayette County,OH,Ohio,-83.670196,39.377416,-83.252435,39.716883
county,39049,Franklin,Franklin County,OH,Ohio,-83.260877,39.794996,-82.761827,40.143077
county,39051,Fulton,Fulton County,OH,Ohio,-84.399547,41.485519,-83.877368,41.720089
county,39053,Gallia,Gallia County,OH,Ohio,-82.582683,38.582588,-82.095465,39.035079
county,39055,Geauga,Geauga County,OH,Ohio,-81.391945,41.347321,-81.002781,41.715137
county,39057,Greene,Greene County,OH,Ohio,-84.114174,39.550254,-83.647169,39.850714
county,39059,Guernsey,Guernsey County,OH,Ohio,-81.728611,39.839104,-81.225924,40.222468
county,39061,Hamilton,Hamilton County,OH,Ohio,-84.820157,39.022081,-84.256374,39.312056
county,39063,Hancock,Hancock County,OH,Ohio,-83.881149,40.818134,-83.420319,41.168528
county,39065,Hardin,Hardin County,OH,Ohio,-83.880338,40.504077,-83.415624,40.819919
county,39067,Harrison,Harrison County,OH,Ohio,-81.339565,40.159495,-80.865504,40.433486
county,39069,Henry,Henry County,OH,Ohio,-84.341902,41.165862,-83.881149,41.487543
county,39071,Highland,Highland County,OH,Ohio,-83.872214,39.018890,-83.343479,39.378736
county,39073,Hocking,Hocking County,OH,Ohio,-82.748591,39.361566,-82.159161,39.661704
county,39075,Holmes,Holmes County,OH,Ohio,-82.221118,40.443892,-81.648921,40.668410
county,39077,Huron,Huron County,OH,Ohio,-82.841475,40.992917,-82.336496,41.290023
county,39079,Jackson,Jackson County,OH,Ohio,-82.807090,38.844478,-82.424693,39.207967
county,39081,Jefferson,Jefferson County,OH,Ohio,-80.941911,40.155111,-80.594794,40.599404
county,39083,Knox,Knox County,OH,Ohio,-82.750747,40.239071,-82.178540,40.573102
county,39085,Lake,Lake County,OH,Ohio,-81.488923,41.569670,-81.002191,41.853055
county,39087,Lawrence,Lawrence County,OH,Ohio,-82.815981,38.403202,-82.287102,38.849073
county,39089,Licking,Licking County,OH,Ohio,-82.782495,39.913260,-82.182823,40.276996
county,39091,Logan,Logan County,OH,Ohio,-84.014763,40.229370,-83.519727,40.538694
county,39093,Lorain,Lorain County,OH,Ohio,-82.348070,41.063537,-81.876960,41.515513
county,39095,Lucas,Lucas County,OH,Ohio,-83.883234,41.414240,-83.101873,41.742510
county,39097,Madison,Madison County,OH,Ohio,-83.653386,39.695438,-83.206273,40.111468
county,39099,Mahoning,Mahoning County,OH,Ohio,-81.086726,40.899782,-80.518927,41.134398
county,39101,Marion,Marion County,OH,Ohio,-83.420251,40.433795,-82.858302,40.705019
county,39103,Medina,Medina County,OH,Ohio,-82.173359,40.988198,-81.684950,41.277225
county,39105,Meigs,Meigs County,OH,Ohio,-82.323894,38.873869,-81.742153,39.205494
county,39107,Mercer,Mercer County,OH,Ohio,-84.804131,40.351728,-84.431632,40.728306
county,39109,Miami,Miami County,OH,Ohio,-84.436332,39.879810,-84.022919,40.200004
county,39111,Monroe,Monroe County,OH,Ohio,-81.319120,39.540048,-80.821279,39.869471
county,39113,Montgomery,Montgomery County,OH,Ohio,-84.485653,39.578230,-84.051012,39.922970
county,39115,Morgan,Morgan County,OH,Ohio,-82.080224,39.449172,-81.586132,39.770960
county,39117,Morrow,Morrow County,OH,Ohio,-83.022079,40.345076,-82.623609,40.712527
county,39119,Muskingum,Muskingum County,OH,Ohio,-82.233974,39.755572,-81.691104,40.166880
county,39121,Noble,Noble County,OH,Ohio,-81.697461,39.583318,-81.234053,39.953633
county,39123,Ottawa,Ottawa County,OH,Ohio,-83.415941,41.457169,-82.711584,41.724549
county,39125,Paulding,Paulding County,OH,Ohio,-84.803550,40.989394,-84.341602,41.253485
county,39127,Perry,Perry County,OH,Ohio,-82.472402,39.550217,-82.024219,39.930380
county,39129,Pickaway,Pickaway County,OH,Ohio,-83.266737,39.468062,-82.731518,39.812503
county,39131,Pike,Pike County,OH,Ohio,-83.385637,38.948073,-82.785891,39.197585
county,39133,Portage,Portage County,OH,Ohio,-81.393284,40.987781,-81.002015,41.348272
county,39135,Preble,Preble County,OH,Ohio,-84.815156,39.566604,-84.478927,39.918491
county,39137,Putnam,Putnam County,OH,Ohio,-84.399486,40.859099,-83.880423,41.167824
county,39139,Richland,Richland County,OH,Ohio,-82.727164,40.549879,-82.336962,40.995638
county,39141,Ross,Ross County,OH,Ohio,-83.394005,39.167768,-82.740615,39.516249
county,39143,Sandusky,Sandusky County,OH,Ohio,-83.419843,41.253252,-82.840087,41.501189
county,39145,Scioto,Scioto County,OH,Ohio,-83.270817,38.570718,-82.650039,39.015791
county,39147,Seneca,Seneca County,OH,Ohio,-83.421232,40.991889,-82.829512,41.256880
county,39149,Shelby,Shelby County,OH,Ohio,-84.434631,40.183945,-84.001937,40.483161
county,39151,Stark,Stark County,OH,Ohio,-81.649110,40.634525,-81.086312,40.988717
county,39153,Summit,Summit County,OH,Ohio,-81.688491,40.906502,-81.391694,41.351157
county,39155,Trumbull,Trumbull County,OH,Ohio,-81.003325,41.133218,-80.518693,41.501478
county,39157,Tuscarawas,Tuscarawas County,OH,Ohio,-81.712383,40.214077,-81.264744,40.666955
